tweet,brand_product,sentiment,tweet_tokens,hashtag_count,mention_count,weblink_count,tweet_length,punct_count
Great 3D XML visualization of skiers using Google location data. #sxsw,Other Google product or service,1,"['great', '3d', 'xml', 'visualization', 'skier', 'using', 'google', 'location', 'data', 'sxsw']",1,0,0,11,1
FestivalExplorer iPhone App Finally Solves SXSW {link} #music #musica #musiek #musique #musik #app #sxsw #_ #__ #,iPad or iPhone App,1,"['festivalexplorer', 'iphone', 'app', 'finally', 'solves', 'sxsw', 'link', 'music', 'musica', 'musiek', 'musique', 'musik', 'app', 'sxsw', '']",10,0,1,14,3
"Preso l'express pass per The City Dark e Road to Nowhere, visto il primo iPad 2 ""in the wild"" e ora panel con il cast di Source Code #SXSW",iPad,0,"['preso', 'lexpress', 'pas', 'per', 'city', 'dark', 'e', 'road', 'nowhere', 'visto', 'il', 'primo', 'ipad', '2', 'wild', 'e', 'os', 'panel', 'con', 'il', 'cast', 'di', 'source', 'code', 'sxsw']",1,0,0,29,4
"#Apple #SXSW ""pop-up"" store is smart marketing. {link}",Apple,1,"['apple', 'sxsw', 'popup', 'store', 'smart', 'marketing', 'link']",2,0,1,8,4
At the #SXSW #Android meet up in the Hilton,Android,0,"['sxsw', 'android', 'meet', 'hilton']",2,0,0,9,0
At the #SXSW #apple store in #ATX {link},Apple,0,"['sxsw', 'apple', 'store', 'atx', 'link']",3,0,1,8,0
"Before #sxsw even starts, Apple has captured the attention of the whole show. They win again. Must have been taking lessons from Sheen. #fb",Apple,1,"['sxsw', 'even', 'start', 'apple', 'captured', 'attention', 'whole', 'show', 'win', 'must', 'taking', 'lesson', 'sheen', 'fb']",2,0,0,24,4
New at #sxsw film this year: folks sitting in line reading scripts on their #ipad,iPad,0,"['new', 'sxsw', 'film', 'year', 'folk', 'sitting', 'line', 'reading', 'script', 'ipad']",2,0,0,15,1
{link} #sxsw Google going Social again?,Google,0,"['link', 'sxsw', 'google', 'going', 'social']",1,0,1,6,1
At the #sxsw Google Blogger/Sketchup party with @mention ... it's unexpectedly quiet compared to last night...,Google,0,"['sxsw', 'google', 'bloggersketchup', 'party', 'mention', 'unexpectedly', 'quiet', 'compared', 'last', 'night']",1,1,0,15,8
"Austin #SXSW iPad 2 line now 1.75 blocks long (not in line, just enjoying the spectacle) {link}",iPad,0,"['austin', 'sxsw', 'ipad', '2', 'line', '175', 'block', 'long', 'line', 'enjoying', 'spectacle', 'link']",1,0,1,17,4
#cloud #sxsw keep personal stuff on corp iPad - that way people will take care of the asset,iPad,0,"['cloud', 'sxsw', 'keep', 'personal', 'stuff', 'corp', 'ipad', 'way', 'people', 'take', 'care', 'asset']",2,0,0,17,1
"Follow #SXSW on My Taptu:""Apple iPad 2 lines from SXSW 2011 [HD Video]"" - {link} - shared from My Taptu",iPad,0,"['follow', 'sxsw', 'taptuapple', 'ipad', '2', 'line', 'sxsw', '2011', 'hd', 'video', 'link', 'shared', 'taptu']",1,0,1,18,7
Not at #sxsw or in line for an #iPad I feel like I am a disgrace to geeks everywhere. At home working in @mention instead. #startup,iPad,0,"['sxsw', 'line', 'ipad', 'feel', 'like', 'disgrace', 'geek', 'everywhere', 'home', 'working', 'mention', 'instead', 'startup']",3,1,0,26,2
iPAD / #SXSW PEOPLE: @mention brilliant Spider: The Secret of Bryce Manor is only 99 cents right now. BUY IT: {link},iPad or iPhone App,1,"['ipad', 'sxsw', 'people', 'mention', 'brilliant', 'spider', 'secret', 'bryce', 'manor', '99', 'cent', 'right', 'buy', 'link']",1,1,1,20,5
"iPad 2 #sxsw pop-up store (@mention Apple Store, SXSW w/ @mention [pic]: {link}",iPad,0,"['ipad', '2', 'sxsw', 'popup', 'store', 'mention', 'apple', 'store', 'sxsw', 'w', 'mention', 'pic', 'link']",1,2,1,13,7
#japan #SXSW put you collective entrepreneurial and social minds and iPad 2s together and do something for Japan,iPad,0,"['japan', 'sxsw', 'put', 'collective', 'entrepreneurial', 'social', 'mind', 'ipad', '2', 'together', 'something', 'japan']",2,0,0,18,0
PDX to #sxsw tomorrow. Drop me a note if you'll be there too. #tmsxsw -- Apple pop-up retail store should be the epicenter of the madness.,Apple,1,"['pdx', 'sxsw', 'tomorrow', 'drop', 'note', 'youll', 'tmsxsw', 'apple', 'popup', 'retail', 'store', 'epicenter', 'madness']",2,0,0,25,7
I love #sxsw. I opened the @mention app on my iPad at @mention party to settle an argument about parentheses use. #wordnerd,iPad or iPhone App,1,"['love', 'sxsw', 'opened', 'mention', 'app', 'ipad', 'mention', 'party', 'settle', 'argument', 'parenthesis', 'use', 'wordnerd']",2,2,0,22,2
"Group #Texting War Heats Up: Fast Society Launches New Android App, Updates iPhone App: #SXSW_ {link}",Android App,1,"['group', 'texting', 'war', 'heat', 'fast', 'society', 'launch', 'new', 'android', 'app', 'update', 'iphone', 'app', 'sxsw', 'link']",2,0,1,16,4
"So far, my @mention iPhone and MiFi have been rock solid here at #SXSW (cc @mention @mention",iPhone,1,"['far', 'mention', 'iphone', 'mifi', 'rock', 'solid', 'sxsw', 'cc', 'mention', 'mention']",1,3,0,17,2
Apparently #Apple has cornered the live demo market. It's not as easy as it looks. #MarissaGoogle #sxsw,Apple,0,"['apparently', 'apple', 'cornered', 'live', 'demo', 'market', 'easy', 'look', 'marissagoogle', 'sxsw']",3,0,0,17,3
Our lovely #SXSW iPhone app is UP! get it now!!! Thanks to @mention for the awesome integration! :D {link},iPad or iPhone App,1,"['lovely', 'sxsw', 'iphone', 'app', 'get', 'thanks', 'mention', 'awesome', 'integration', 'link']",1,1,1,19,6
"Started my #sxsw planning last night with the official iPad app...It's a solid resource, but still comes up short for scheduling.",iPad or iPhone App,1,"['started', 'sxsw', 'planning', 'last', 'night', 'official', 'ipad', 'appits', 'solid', 'resource', 'still', 'come', 'short', 'scheduling']",1,0,0,21,6
#tapworthy #winning #tigerblood the tenets of iPad design? #sxsw,iPad,1,"['tapworthy', 'winning', 'tigerblood', 'tenet', 'ipad', 'design', 'sxsw']",4,0,0,9,1
"#SXSW: Day 1. As expected, everyone is glued to their iPhone/iPad, myself included.",iPhone,1,"['sxsw', 'day', '1', 'expected', 'everyone', 'glued', 'iphoneipad', 'included']",1,0,0,13,6
BEST newly added iPhone app goes to @mention awesome!! #SXSW 2011 here I come for one day and one amazing day it will be!!,iPad or iPhone App,1,"['best', 'newly', 'added', 'iphone', 'app', 'go', 'mention', 'awesome', 'sxsw', '2011', 'come', 'one', 'day', 'one', 'amazing', 'day']",1,1,0,24,4
Biomimicry as the basis of design and problem solving. Google studying flocking and swarming behavior to understand collab. Brilliant. #sxsw,Google,1,"['biomimicry', 'basis', 'design', 'problem', 'solving', 'google', 'studying', 'flocking', 'swarming', 'behavior', 'understand', 'collab', 'brilliant', 'sxsw']",1,0,0,20,3
"Google guy at #sxsw talk is explaining how he made realistic Twitter bots as an experiment. Gee, thanks for doing that.",Google,0,"['google', 'guy', 'sxsw', 'talk', 'explaining', 'made', 'realistic', 'twitter', 'bot', 'experiment', 'gee', 'thanks']",1,0,0,21,3
GG new try at social? RT We interrupt your regularly scheduled #sxsw geek programming with big news {link} #google (via @mention,Google,0,"['gg', 'new', 'try', 'social', 'rt', 'interrupt', 'regularly', 'scheduled', 'sxsw', 'geek', 'programming', 'big', 'news', 'link', 'google', 'via', 'mention']",2,1,1,21,2
Its #PiDay at the #google #sxsw booth! {link},Google,0,"['piday', 'google', 'sxsw', 'booth', 'link']",3,0,1,8,1
Leaving my bag at home today; traveling light with just my iPad in hand. I really don't need to lug around all that impedimenta. #sxsw,iPad,1,"['leaving', 'bag', 'home', 'today', 'traveling', 'light', 'ipad', 'hand', 'really', 'dont', 'need', 'lug', 'around', 'impedimenta', 'sxsw']",1,0,0,25,4
Google may be launching a new social network called Circles today at #sxsw {link},Google,0,"['google', 'may', 'launching', 'new', 'social', 'network', 'called', 'circle', 'today', 'sxsw', 'link']",1,0,1,14,0
Absolutely beautiful day in Austin for #sxsw. Off to the mall with the guys to track down iPad 2.,iPad,1,"['absolutely', 'beautiful', 'day', 'austin', 'sxsw', 'mall', 'guy', 'track', 'ipad', '2']",1,0,0,19,2
By the way being at #sxsw means I now have to get an iPad or 2,iPad,1,"['way', 'sxsw', 'mean', 'get', 'ipad', '2']",1,0,0,16,0
At a party being thrown by Google and the aclu...don't tell my dad. #sxsw (@mention Maggie Mae's w/ 78 others) {link},Google,0,"['party', 'thrown', 'google', 'acludont', 'tell', 'dad', 'sxsw', 'mention', 'maggie', 'maes', 'w', '78', 'others', 'link']",1,1,1,21,9
I think my effing hubby is in line for an #iPad 2. Can someone point him towards the line-up for wife number #2. #sxswi #sxsw,iPad,0,"['think', 'effing', 'hubby', 'line', 'ipad', '2', 'someone', 'point', 'towards', 'lineup', 'wife', 'number', '2', 'sxswi', 'sxsw']",4,0,0,25,3
"In case my fairy god mother = reading mail; my G wish this week is 2 go 2 #sxsw  for the #Android  Dev  Meetup. @mention Hilton, Sat. 12:30PM",Android,0,"['case', 'fairy', 'god', 'mother', 'reading', 'mail', 'g', 'wish', 'week', '2', 'go', '2', 'sxsw', 'android', 'dev', 'meetup', 'mention', 'hilton', 'sat', '1230pm']",2,1,0,27,6
The Motley Fool: Google Prepares for Its Fight With Facebook | Circles may not have appeared at #SXSW but on its way {link},Google,0,"['motley', 'fool', 'google', 'prepares', 'fight', 'facebook', 'circle', 'may', 'appeared', 'sxsw', 'way', 'link']",1,0,1,22,2
This is my friend @mention new #iphone #photosharing app he's developed. Ck it out and show your support! {link} #sxsw,iPad or iPhone App,1,"['friend', 'mention', 'new', 'iphone', 'photosharing', 'app', 'he', 'developed', 'ck', 'show', 'support', 'link', 'sxsw']",3,1,1,20,3
Apparently Google to launch a major New Social Network {link} #SxSW #Circles,Google,0,"['apparently', 'google', 'launch', 'major', 'new', 'social', 'network', 'link', 'sxsw', 'circle']",2,0,1,12,0
"I actually have no idea what #SXSW is. I could google it, but I'm fine not knowing.",Google,0,"['actually', 'idea', 'sxsw', 'could', 'google', 'im', 'fine', 'knowing']",1,0,0,17,4
Is anybody having trouble downloading the #SXSW pak in the @mention app for iPhone.,iPhone,0,"['anybody', 'trouble', 'downloading', 'sxsw', 'pak', 'mention', 'app', 'iphone']",1,1,0,14,1
It's crazy here at #Apple's temporary #Austin store. Post coming up with pics. #SXSW,Apple,0,"['crazy', 'apple', 'temporary', 'austin', 'store', 'post', 'coming', 'pic', 'sxsw']",3,0,0,14,4
It's crazy how much culture is documented in google doodles. #sxsw,Other Google product or service,1,"['crazy', 'much', 'culture', 'documented', 'google', 'doodle', 'sxsw']",1,0,0,11,2
Ipad's day in the geekest place in the world right now..yes u have a queue: Apple just opens a hidden store {link} #SXSW,iPad,1,"['ipads', 'day', 'geekest', 'place', 'world', 'right', 'nowyes', 'u', 'queue', 'apple', 'open', 'hidden', 'store', 'link', 'sxsw']",1,0,1,23,4
Bing party in the same location as last year's Google party #irony #SXSW (@mention Six Lounge w/ @mention @mention {link},Google,0,"['bing', 'party', 'location', 'last', 'year', 'google', 'party', 'irony', 'sxsw', 'mention', 'six', 'lounge', 'w', 'mention', 'mention', 'link']",2,3,1,20,3
"Looks very interesting RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Other Google product or service,1,"['look', 'interesting', 'rtmention', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circle', 'possibly', 'today', 'link', 'sxsw']",1,1,1,17,1
Looks very interesting. Good luck at #SxSW Localmind Available on the iPhone {link},iPad or iPhone App,1,"['look', 'interesting', 'good', 'luck', 'sxsw', 'localmind', 'available', 'iphone', 'link']",1,0,1,13,1
"Ok, got my iPad cover, now what? They better not have given my iPad to some tool at #SXSW.",iPad,0,"['ok', 'got', 'ipad', 'cover', 'better', 'given', 'ipad', 'tool', 'sxsw']",1,0,0,19,4
"Officially iPad-ed #SXSW (@mention Apple Store, SXSW w/ 16 others) {link}",iPad,0,"['officially', 'ipaded', 'sxsw', 'mention', 'apple', 'store', 'sxsw', 'w', '16', 'others', 'link']",1,1,1,11,5
Getting my ipad2 #sxsw (@mention Apple Store w/ 4 others) {link},iPad,1,"['getting', 'ipad2', 'sxsw', 'mention', 'apple', 'store', 'w', '4', 'others', 'link']",1,1,1,11,3
Data on my iPhone finally sorted. Next stop: #sxsw!,iPhone,1,"['data', 'iphone', 'finally', 'sorted', 'next', 'stop', 'sxsw']",1,0,0,9,3
{link} Guy Kawasaki talks 'Enchanted' at SXSW - HE knows his stuff! #books #internet #Apple #sxsw,Apple,0,"['link', 'guy', 'kawasaki', 'talk', 'enchanted', 'sxsw', 'know', 'stuff', 'book', 'internet', 'apple', 'sxsw']",4,0,1,15,4
Brought my lunch and took train to #SXSW the last two days. Have I earned an iPad? #frugality,iPad,0,"['brought', 'lunch', 'took', 'train', 'sxsw', 'last', 'two', 'day', 'earned', 'ipad', 'frugality']",2,0,0,18,2
Dropped my MacBook pro as I was walking into #sxsw. iPad 2 sounding pretty appealing right now. Somehow I will adapt and overcome.,iPad,1,"['dropped', 'macbook', 'pro', 'walking', 'sxsw', 'ipad', '2', 'sounding', 'pretty', 'appealing', 'right', 'somehow', 'adapt', 'overcome']",1,0,0,23,3
Apparently mobile #sxsw GO app is not compatible w/my iPhone. Any other suggestions on good mobile aps for sxsw? thanks!,iPhone,0,"['apparently', 'mobile', 'sxsw', 'go', 'app', 'compatible', 'wmy', 'iphone', 'suggestion', 'good', 'mobile', 'aps', 'sxsw', 'thanks']",1,0,0,20,4
1st injury of #SXSW? Bicycle + stupid + concrete = ouch. {link} Fortunately still able to type on iPhone. Not on my schedule!,iPhone,0,"['1st', 'injury', 'sxsw', 'bicycle', 'stupid', 'concrete', 'ouch', 'link', 'fortunately', 'still', 'able', 'type', 'iphone', 'schedule']",1,0,1,20,7
"Austin, my pal @mention lost her phone, please help RT @mention I left my WHITE iPhone 4G in a cab in Austin at #SXSW Internet, please help.",iPhone,0,"['austin', 'pal', 'mention', 'lost', 'phone', 'please', 'help', 'rt', 'mention', 'left', 'white', 'iphone', '4g', 'cab', 'austin', 'sxsw', 'internet', 'please', 'help']",1,2,0,27,4
"New Lonely Planet Austin City Guide iPhone app FREE for SXSW, until March 15, 12 pm PST {link} #travel #austin #sxsw",iPad or iPhone App,0,"['new', 'lonely', 'planet', 'austin', 'city', 'guide', 'iphone', 'app', 'free', 'sxsw', 'march', '15', '12', 'pm', 'pst', 'link', 'travel', 'austin', 'sxsw']",3,0,1,21,2
The Lonely Planet iPhone app guide to Austin is free this week. #sxsw,iPad or iPhone App,0,"['lonely', 'planet', 'iphone', 'app', 'guide', 'austin', 'free', 'week', 'sxsw']",1,0,0,13,1
Creativity prompt: use Google maps to virtually take a walk you used to take as a kid; see what memories come up. (courtesy @mention #SXSW,Other Google product or service,1,"['creativity', 'prompt', 'use', 'google', 'map', 'virtually', 'take', 'walk', 'used', 'take', 'kid', 'see', 'memory', 'come', 'courtesy', 'mention', 'sxsw']",1,1,0,25,4
Still only seen two non-iPad tablets at #sxsw. Thousands of iPads.,iPad,0,"['still', 'seen', 'two', 'nonipad', 'tablet', 'sxsw', 'thousand', 'ipads']",1,0,0,11,3
"I'm pretty sure the panelist that thinks ""Apple is drowning in their success"" is fucking insane. #SXSW",Apple,0,"['im', 'pretty', 'sure', 'panelist', 'think', 'apple', 'drowning', 'success', 'fucking', 'insane', 'sxsw']",1,0,0,17,4
Very happy that Discovr has been named as one of the top ten must-have apps for iPad 2 :) I just have to fight my way thru the queue! #sxsw,iPad or iPhone App,1,"['happy', 'discovr', 'named', 'one', 'top', 'ten', 'musthave', 'apps', 'ipad', '2', 'fight', 'way', 'thru', 'queue', 'sxsw']",1,0,0,29,4
Apparently the #sxsw apple store line is only 15 minutes at the moment.,Apple,0,"['apparently', 'sxsw', 'apple', 'store', 'line', '15', 'minute', 'moment']",1,0,0,13,1
apparently the line to get an iPad at the #sxsw store grew by 2 blocks to 5 blocks in the past 30 mins. WUT.,iPad,1,"['apparently', 'line', 'get', 'ipad', 'sxsw', 'store', 'grew', '2', 'block', '5', 'block', 'past', '30', 'min', 'wut']",1,0,0,24,2
Apparently there is an iPad and iPhone app to block #sxsw tweets. :),iPad or iPhone App,1,"['apparently', 'ipad', 'iphone', 'app', 'block', 'sxsw', 'tweet', '']",1,0,0,12,3
"On the way to #sxsw, see you all tonight! hopefully with a new ipad ;) (@mention San Francisco International Airport (SFO)) {link}",iPad,1,"['way', 'sxsw', 'see', 'tonight', 'hopefully', 'new', 'ipad', 'mention', 'san', 'francisco', 'international', 'airport', 'sfo', 'link']",1,1,1,21,8
Am I crazy to be thinking about upgrading my iPhone right before #SXSW?,iPhone,0,"['crazy', 'thinking', 'upgrading', 'iphone', 'right', 'sxsw']",1,0,0,13,1
on display tonite: {link} #gsdm #google Industry Party: {link} #sxsw,Google,0,"['display', 'tonite', 'link', 'gsdm', 'google', 'industry', 'party', 'link', 'sxsw']",3,0,2,10,2
smoked way too much yesterday! hahaha #austin #wakeNbake painting at this Android Party tonight #sxsw #AndroidSXSW {link},Android,0,"['smoked', 'way', 'much', 'yesterday', 'hahaha', 'austin', 'wakenbake', 'painting', 'android', 'party', 'tonight', 'sxsw', 'androidsxsw', 'link']",4,0,1,17,1
Stopped by Tron Legacy Lounge at #SXSW. Audio sync function for extras on iPad pretty cool.,iPad,1,"['stopped', 'tron', 'legacy', 'lounge', 'sxsw', 'audio', 'sync', 'function', 'extra', 'ipad', 'pretty', 'cool']",1,0,0,16,2
Second day using my Apple iPad2 at #SXSW and I'm really impressed. The magnetic cover is pure brilliance. Using a laptop is so old school.,iPad,1,"['second', 'day', 'using', 'apple', 'ipad2', 'sxsw', 'im', 'really', 'impressed', 'magnetic', 'cover', 'pure', 'brilliance', 'using', 'laptop', 'old', 'school']",1,0,0,25,4
"Come party w/ @mention and Google tonight at #sxsw: {link} Bands, food, art, ice cream, nifty interactive maps!",Google,0,"['come', 'party', 'w', 'mention', 'google', 'tonight', 'sxsw', 'link', 'band', 'food', 'art', 'ice', 'cream', 'nifty', 'interactive', 'map']",1,1,1,18,7
It's funny watching a room full of people hold their iPad in the air to take a photo. Like a room full of tablets staring you down. #SXSW,iPad,0,"['funny', 'watching', 'room', 'full', 'people', 'hold', 'ipad', 'air', 'take', 'photo', 'like', 'room', 'full', 'tablet', 'staring', 'sxsw']",1,0,0,28,3
"Apparently, Apple has set up a temporary iPad 2 shop in Austin for #SXSW. #groan",iPad,0,"['apparently', 'apple', 'set', 'temporary', 'ipad', '2', 'shop', 'austin', 'sxsw', 'groan']",2,0,0,15,2
"By the way, I love that y'all are so down to discuss apple-breeds in the midst of all of this pre-#sxsw madness!",Apple,1,"['way', 'love', 'yall', 'discus', 'applebreeds', 'midst', 'presxsw', 'madness']",1,0,0,22,5
